"4.T.1"	"4.T.2"	"7.T.1"	"7.T.2"	"8.T.1"	"8.T.2"	"9.T.4"	"9.T.Flare"	"10.T.2"	"10.T.3"	"17.T.4"	"17.T.Flare"	"18.T.1"	"18.T.2"	"20.T.1"	"20.T.2"	"32.T.2"	"44.T.1"	"44.T.2"	"57.T.1"	"57.T.2"	"63.T.1"	"63.T.2"	"64.T.1"	"64.T.2"	"68.T.2"	"68.T.Flare"	"69.T.2"	"69.T.Flare"	"72.T.1"	"72.T.2"	"73.T.1"	"73.T.Flare"	"2.T.1"	"2.T.2"	"6.T.2"	"13.T.1"	"13.T.2"	"15.T.1"	"15.T.2"	"21.T.2"	"21.T.Flare"	"22.T.1"	"22.T.2"	"23.T.1"	"23.T.2"	"27.T.1"	"27.T.2"	"29.T.1"	"29.T.2"	"30.T.1"	"30.T.2"	"34.T.3"	"34.T.4"	"38.T.3"	"38.T.4"	"39.T.1"	"39.T.2"	"19.T.1"	"41.T.1"	"41.T.2"	"46.T.3"	"46.T.Flare"	"54.T.1"	"54.T.2"	"55.T.1"	"55.T.2"	"3.T.1"	"3.T.2"	"11.T.1"	"11.T.2"	"19.T.2"	"25.T.1"	"25.T.2"	"26.T.1"	"26.T.2"	"31.T.1"	"31.T.2"	"37.T.1"	"37.T.2"	"47.T.1"	"47.T.2"	"48.T.1"	"48.T.2"	"32.T.1"	"24.T.1"	"49.T.1"	"49.T.2"	"60.T.1"	"60.T.2"	"67.T.1"	"67.T.2"	"74.T.1"	"74.T.2"	"75.T.1"	"75.T.2"	"79.T.1"	"79.T.2"	"6.T.Flare"	"24.T.2"
"contig_1288"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.6656001518795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1289"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.21065760929867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00052167253594	0	0.999339168331146	4.0025014765047	0	2.1292909793563	637.263055424105	8932.63588990841	0	0	17.380323703203	9.03872501856883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108771290473819	0	0	0	0	0	0	0	1.01833656255771	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_129"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999171089612022	29.3128911098854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.9748874179072	0	0	0	0	0	0	0	0	0	0	0	0	0	872.700393633233
"contig_1290"	0	80.2300573708638	0	0.999091756720322	0	0	0	0	49.3870656079453	69.9586161904277	0	16.6858394797844	0	5.99164027416698	0	0	0	0	1.02252810840302	0	0	0	280.417319306613	19.6980831203087	74.448372003528	0	0	0	1.00167274001903	0	0	0	61.6910486602097	0	9.75748913063038	16.9528022197341	0.989259532933211	0	0	5.93522247574981	3.3345467641448	0	2.58812927997519	0	0	0	1.19185509297155	37.3487652916958	0	0	0	0	3.02068749365339	0	0	6.4908252089815	2.02971004736557	0	0	0	0	2.1764297271567	1.00006411359942	0	0	3.0402153425419	0	0	4.02017606963071	75.7222452703568	19.7176610386021	0	0	0	0	4.99062187803727	0	0.997839754928468	0	0	1.00039820440767	0	0.995700727942744	28.9557352473897	0	1.00820431483048	0	1.00040994929266	0	4.0018034116207	0	0	9.06445345869707	42.0148607571254	45.1552873990105	3.17289500575641	3.32520001927448	11.14307063662	15.262966682073	4.07375909116495
"contig_1291"	1.00016915144916	37.4266307963083	50.2747581158815	6509.80000501515	22.7340676017424	3.11096196464861	2.24125219913904	0	10.9079241329171	2.0194632339139	4.50049156511176	170.342931617331	6.30327863186597	2.0040075977661	356.907198399878	337.974011387553	2176.61501775664	890.17654360216	897.902106106967	0	2342.37812421865	1.02514685319825	212.323587003156	397.239886965486	3189.5129903668	0	930.381706170834	308.192559549874	58.3839543718932	1.00912845634618	2.04448400600344	10.9988108012884	2564.41490230086	249.609241957899	87.873028267025	1321.16463817462	0	2.20914039675556	1581.72865163043	343.237713437259	711.149923718633	308.64129100116	2564.09962987173	0	4.96273315384789	7.08742896487941	51.3899780221444	148.839909489236	0	0	210.421415259777	131.999283253375	161.057519888364	6.79379841838577	1026.36870510141	31.4499087240398	135.56776575499	1.12808392960412	250.168773102031	3.88622395114185	9.01107716794063	39.9375978215865	7.40330484147776	176.35418493201	0	862.852577850015	146.39220558819	96.2590240660142	34.3055111215523	28.9160820132494	6.11176241179808	3534.92760174745	1.3003315601692	29.9510372705194	114.558734901675	496.042258072933	0	0	0	63.132898731236	79.4664865584147	35.01810479929	4.06348022366628	90.5071737493995	1.04040327740798	23.6541396360997	11.2747158198236	5051.6166674936	7.34325185266618	197.794582124586	0	12.2061893793551	233.616005895078	113.87748301061	15.6869003470616	1.05460893676813	3846.78067883959	548.764391038811	84.7224301884658	28.1763102178535
"contig_1292"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.1381934090944	36.0924542824974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1293"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999886598393598	17.1855003872719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1294"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09901766660119	74.676428349564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.05900480012	0	0	0	0	0	0	0	0	0	0
"contig_1295"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.360580954109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.04352298202634
"contig_1296"	0	153.051508634875	0	0	0	0	228.393713022096	20.1965296859879	21.5954153714899	0	0	3.43014039899866	0	0	0	0	36.9860409735451	0	0	12.1627190632853	0	1.02530876149266	2.26776839739573	0	1.15010868175356	75.3129842704386	265.602379633261	4.80725471727084	0.999520685991606	0	0	0.704117279028707	2.35223699252976	4.00381125315715	0	51.3665480241603	890.977970211101	2614.64658543598	13.4523245843368	112.241837781925	4.9030214736616	0	4.01515398295193	2.05559530149786	0.967051955852556	5.06069594155991	1.0760789441909	5.46618964162182	211.75525417299	189.90604917703	2.95875142036288	0	6.10712845522556	0	0	0	2.04720805132902	2.07719440722366	0	0.999893644288253	18.0522522576887	5.01209875844532	2.00534699882226	0	0	0	0	0	1.260683944934	0	1.37116749288833	1.00692900006072	7.20184700144481	666.594175324489	6.11734354521072	2.18826872881927	36616.9673312977	4.98745560609227	731.916609378066	5.3062274897543	0.998611228241579	2.33898695469167	4.99083017751415	4.22297191862237	3.06619959800268	9.44577813027752	0	4.33114776803482	0	1.00562758785135	0	0	0	0	2.93302279258469	0	0	2.03922759459605	343.24528521653	0
"contig_1297"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07441045746626	26.9691840259499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1298"	0	122.932047379655	0	5.04538614909157	1.03137253820331	0	0	3.02925036601353	312.581752763206	259.376811296439	0	0	0	0	1.19167406541294	6.50154738951875	0	0	0	0	0	0	142.616339188007	134.561302421972	431.497797834122	0	0	25.4015590258745	0	6.00336256807639	0	0.326027371521362	20.5148156781235	1.00095993284232	3.02582322481183	16.7809659769407	1.9690338885251	2.03163273744252	0	0	129.961834989219	0.980330403685008	25.7055955491442	0	0	23.2784073737543	44.6863990695003	226.275564852368	0	1.00625196455548	0	0	0	3.27645330873804	29.7621536190298	11.81632152938	0	2.07700605957281	0	0.999985642235832	4.01251906764401	0	3.00759299096335	0	0	42.5214762124013	23.3562049733128	1.003954192936	3.77416890451746	215.561783139409	69.5981502917076	0	1.02900799070643	2.2428160364362	0	19.4547321566011	1.99772429216598	1.00025243453394	0	2.08028816994928	200.724460094752	10.3433383379208	0	0	0	1.38409664176384	0	0	1.00340397410988	0	0	9.88552765902589	63.2889934595631	407.227270666203	45.8108712720421	22.20367360662	8.87680625234511	3.05893508778664	189.185780652164	12.9830823748228
"contig_1299"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998207789112419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.4619427041697	0	1.02883528592069	64.5279751622124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01486320332635	0	0	0	0	0	0	0	0
"contig_13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0626612020512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314.879968901998	22.0875312143257	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19155661559104	5.83581874038051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.6976172688685
"contig_130"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.964017569816623	0	0	0	0	0	0	0	0	0	0	0	0	0	6.90333224601154	0	0	0	0	0	0	0	0	0	0	136.239193574424	379.985188413646	0	0	0	0	0.94211077362974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.644627045327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1300"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241.863676215837	0	0	22.0439697490528	0	0	0	0	0	0	0	5.69038145849588	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45687056785298	0	0	0	0	0	0	0	0	0	5.81920125332016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20757515301781	0	0	0	0	0	0	0	0	0	0	0
"contig_1301"	0.00767664116313749	0	0	0	0	0	0	0	0	7.18418027959566	0	0.123837767140846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021364688134826	0	5.94679303443106	0	0	0	0	0.178983293706169	0	0	8.792729211333e-07	0	4.15024119574715	9.86597196906396	2.78769224467245	0	2.2232524934673	0.0436943300563838	0.0852359693379904	0	16.991408424836	0	0	0	0	0	44.0883695140765	1.21041228300698	0	0	0	0	0	0	0	21.780720005027	59.5145885473965	0	0	0	0	5.22604270906501	0	34.0136944675661	7.18739879340194	0	0	0	106.993480528163	41.4500199234303	0	0	0	2.01687798914274	0	0.0050421882573159	0	0	0	0	0	0	0	0	0	0	0.0170291085222748	0	1.39632323176833	0	0	0	4.45692711743836	0
"contig_1302"	0	0	0	0	0	0	0	0	0.99236286018441	19.9440212543785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.858863137836	24.8508329642897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1303"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998238133765082	0	0	0	0	1.0008647168006	0	0	0	1242.50590343484	2792.68312276938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01117292632525	0	0	23.0220988171695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1304"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99650670955648	0	1.01542149396569	1.03540154861417	2.98231117088881	0	0	0	5.1395426426594	3968.03381485449	13460.8100599529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1305"	0	2.06403942406654	2.02408883902876	0	2.06288755793855	0	0	0	1551.35952252766	1040.98343567936	0	1.01115215168047	0	0	0	0	0	0	0	0	0	0	0	3.99656748422189	12.0418034015047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4900161677756	0	0	0	0	0	0	1.02480348582209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0061394245622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1306"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99830272090818	0.998913989515028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.520085602032	83.0071059357749	0	0	0	0	0	0	0	0	0	0	0	42.1534266284306	5.02974249941318	0	12.1351244383809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192.197383511285	415.121886416987	0	0	0	0	0	0	0	0
"contig_1307"	0	5.17289793158105	6.91187823368093	11.5798637919351	4.13251013313473	0	0	1.03461551355466	51.5860828048695	11.3641055398101	0	4.29810455475477	0	0	1.27713280830953	0	0	0	0	15.2227180148184	31.0879917408689	0	8.43808292781208	37.02261306872	141.900157721121	0	7.17810501518637	0	0.998307758047025	63.9763293608316	668.926187757309	0	63.6226038122195	14.0421668357426	128.258464274726	458.543835192388	3.31737611898359	14.3859037852036	463.255022864016	99.302851775723	39.1880990390911	0	0	0	0.965627473674093	14.5427359446587	284.68956911456	94.5674164839255	80.9137089698886	114.267760754697	72.4086761810217	0	13.2787811232021	1.12860276555162	17.5944824324174	2.52101820469154	38.9106175342008	3.61608639118688	0	862.340700644881	282.104997638696	6.17913145022176	8.11998199081692	0	0	32.1499630671662	68.7818842321662	47.6036299764534	58.4882955676634	168.593143363417	12.113930000415	1.02010510620763	30.6288285021309	183.552150218271	145.914956792625	84.9347249360596	1.43049852241919	0	0	1.36266782585557	0	0	4.58672767653506	2.20067666064373	0	30.4677028077003	0	12.6338887100188	0	3.06995107071364	0	0	55.7125156625918	38.0195516741258	18.193354431567	83.1934188531474	40.5052242259685	51.2075006560663	81.0626677929751	15.7024173336011
"contig_1308"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8413971697639	1.06541339020353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1309"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0080740406488	14.9942321047381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_131"	0	0	0	3.06345563500733	0	0	0	6.96045049218004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03213099095817	1.03074248060522	0	0.974330140629331	0.970323728216614	2.91728663858133	0	0	5300.76313769387	2.50227104728492	13.3915142537335	1.10079985292561	0	0	0	0	0	0	0	8.10133561467878	0	0	0	0	2.03206199327627	0	0	0.907912549776917	0	1468.74095718719	563.670393884964	0	8.24296419153273	0	0	0	0	0	15.7172392168711	3.56620655697619	0	0	0	0	0	0	0	0	0	0	0	0	0.937036713564165	0	0	0	0	0	0	17.6144558732025	1.07902511932212	0	0	0	9.10641097422132	0	0	0	0	0	0	0	0	0	1.04306089275986	0	0
"contig_1310"	269.110658930922	18.5643566396869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.6052865416874	3.11609992616311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01997365360749	3.01628532091555	0	0
"contig_1311"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.4459229196419
"contig_1312"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00604769666096	0	22.2535258399596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1313"	0	0	0	0	0	1.00292028554037	0	585.514897688578	0	0	0	0	0	1.99839688456868	0	1.01003497407206	0	2532.35684925355	1.02162511637162	0	0	1.02571675269308	2.01186669573704	0	0	0	0	0	0	1.00019917656541	0	0	0	0	0	2.99485168410031	1.96852739263663	0	11191.9161019369	336.04591495817	2.00154448682935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02171376122073	0	0
"contig_1314"	1801.64621231845	1194.22063548994	237.097366087716	12135.177204268	16.9528975310011	16.0468907253286	3054.08357300167	47693.4492180819	572.680125464927	841.375924233373	49.7188198304352	499.50083631998	146.562589435813	165.574818252682	47.1827277657139	1414.5673344508	11.530634852835	46.3692823755322	82.3195673214928	7633.8869686971	32157.1347535809	4.20390865133037	3340.13951897781	3158.90296563871	2611.40605739631	376.351663643268	2213.99842765216	288.943542509534	153.575084817441	2214.74354384463	8.94810414373971	35.7672276539146	4172.82412115067	2979.53414934338	2488.036712277	2778.18443838823	82.061933141875	348.045457877255	74.1776781410266	48.268232856202	5640.32938562945	49.2095910475415	36933.0122753112	5.57130969196303	118.918390538984	39.4861680190123	1345.32249877216	3395.61415136288	145.781936974107	361.885282254616	207.216955306503	6.82054258192329	2041.24441625249	94.4293843716318	8280.65987347692	872.444932109515	970.650615711272	3259.77551197408	85.4686084126101	6088.38219749858	3609.24871946599	581.110178480144	1328.76465958183	31.3586157521826	20.545401638767	1434.58282631481	3394.73276226443	1657.86917367644	2587.38502923982	2482.48292650051	3589.8302308844	202.261156342981	404.577189356827	19501.7110877703	266.580561954933	3814.40809472918	507.988057872853	9.26018166898895	98.5665313470499	89.7063364841342	8.1375008720792	3291.80362640963	1348.41474531203	483.876024197415	3.1055645537833	210.577941531635	22.1503810761916	3.51902062202209	17.3308291912995	17.1517863665624	4.105116434076	13.7154831474864	1773.61547671835	4599.78685093748	2345.46427166975	1085.4857757902	1081.99757519923	507.583647937058	1164.44214887286	122.882193146482
"contig_1315"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00041408999902	0	0	0	0	0	0	0	0	0	148.359346656134	237.884053000511	1.04292581478499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1316"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58112698164956	0	0	0	0	0	0	0	0	0	0	0	0	5.06787290575473	0	0	1.21759953177705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1317"	0	0	0	0	0	0	0	0	0.993418741574584	0.647813903194555	0	0	0	1.02263760738141	0	0	0	0	0	0	0	0	5.03623971588167	0.99897288762704	0	0	0	126.78160159526	0	0	0	0	0	0	0	0	0	0	0	0.993387446468766	2.00918629096591	0	0	0	0	0	329.217442955957	5496.36865630317	0	3.00197332773311	0	1.06389299656801	0	0	0	1.11769569453924	2.04334157898703	8.29620990621635	0	0	1.00167938291182	1.77790158493728	2.99982522836092	0	0	0	0	0	0	1.41860613950338	0	0	4.12422770932257	0	0	0.993606937777093	0	0	0	1.00171841524883	0	0	1.12104370975364	0	1.0231238370418	0	0	0	0	0	0	0	1.01067808325054	0	142.547300196247	37.5187516819576	0	0	0	101.402002832874
"contig_1318"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.2004172543584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1319"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.999895585538767	17.2004172543584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225.204456661674	0	0	0	0	0	0	0	0	0	0
"contig_132"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9702.67394557571	2.03856723572362	0	4.47620881601271	1.90073211286539	1.02601592827906	0	1.00965048816268	0	0	9.85236210850597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197.764897867872	0
"contig_1320"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.030144466598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1321"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99512891570342	2.95202204893981	0	4.14817461671031	2.98369997436179	2.00117115751035	0	1.99887547727089	8.22566224342838	10145.0451838869	11306.8545213658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1322"	0	2.74687099505434e-08	0	0	0	0	0	0	0	0	0	0	0	8.01569937226796e-05	0	0	1.21786417264694e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.44648867564471e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.41613962210769e-07	0	0	0	0	0	0	0	0	0	0	1.56921678618998e-06	39.5632667742138	0	0	0	0	0	0	1.99978754574234	0	0	0	0	0	0	1.12426927479597e-08	0	0	0	0	0	0	0	0	0	0	0	1.1009693397796e-08	7.03698961778796	5.11479779304471	0	0	0	0	0	0	0	25524.292201517	0
"contig_1323"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.38736739951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"contig_1324"	0	0	0	0	0	0	0	0	12.8894416053977	161.503543793064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.24388685878569	0	0	0	0	0
